county_id,county_desc,precinct_abbrv,precinct_desc,vtd_abbrv,vtd_desc,party,precinct_total_reg,precinct_total_party_reg,precinct_pct_black,precinct_pct_party_black,precinct_pct_white,precinct_pct_party_white,precinct_pct_nonwhite,precinct_pct_party_nonwhite,precinct_avg_age,precinct_avg_party_age,precinct_pct_una,precinct_pct_party_election_day_lag
1,ALAMANCE,03SM,SOUTH BOONE M,03S,03S,Democrat,3744,1072,0.18830128205128205,0.41884328358208955,0.6316773504273504,0.3805970149253731,0.3683226495726496,0.6194029850746269,48.543536324786324,49.367537313432834,0.41479700854700857,NA
1,ALAMANCE,03SM,SOUTH BOONE M,03S,03S,Republican,3744,1090,0.18830128205128205,0.015596330275229359,0.6316773504273504,0.8880733944954129,0.3683226495726496,0.11192660550458716,48.543536324786324,53.5697247706422,0.41479700854700857,NA
1,ALAMANCE,03W,WEST BOONE,03W,03W,Democrat,3035,789,0.11499176276771005,0.3269961977186312,0.7670510708401977,0.5297845373891001,0.2329489291598023,0.47021546261089986,51.263920922570016,53.27122940430925,0.36144975288303133,0.33972602739726027
1,ALAMANCE,03W,WEST BOONE,03W,03W,Republican,3035,1125,0.11499176276771005,0.0071111111111111115,0.7670510708401977,0.9155555555555556,0.2329489291598023,0.08444444444444445,51.263920922570016,53.614222222222224,0.36144975288303133,0.27128157156220767
1,ALAMANCE,04,MORTON,04,04,Democrat,3921,749,0.09385360877327212,0.39118825100133514,0.8296352971180821,0.5420560747663551,0.17036470288191788,0.45794392523364486,52.281305789339456,60.053404539385845,0.297628156082632,0.2706422018348624
1,ALAMANCE,04,MORTON,04,04,Republican,3921,1987,0.09385360877327212,0.0050327126321087065,0.8296352971180821,0.9295420231504781,0.17036470288191788,0.07045797684952189,52.281305789339456,52.286864620030194,0.297628156082632,0.2826729745712596
1,ALAMANCE,05,FAUCETTE,05,05,Democrat,2630,430,0.04638783269961977,0.2186046511627907,0.8749049429657795,0.6976744186046512,0.12509505703422052,0.3023255813953488,52.476425855513305,59.35813953488372,0.3144486692015209,0.3059548254620123
1,ALAMANCE,05,FAUCETTE,05,05,Republican,2630,1359,0.04638783269961977,0.002207505518763797,0.8749049429657795,0.9389256806475349,0.12509505703422052,0.061074319352465045,52.476425855513305,52.6990434142752,0.3144486692015209,0.3011120615911035
1,ALAMANCE,063,GRAHAM 3,063,063,Democrat,2565,1238,0.36686159844054583,0.5759289176090469,0.3508771929824561,0.16882067851373184,0.6491228070175439,0.8311793214862682,47.719688109161794,48.88126009693053,0.3321637426900585,0.2209026128266033
1,ALAMANCE,063,GRAHAM 3,063,063,Republican,2565,462,0.36686159844054583,0.03896103896103896,0.3508771929824561,0.8203463203463204,0.6491228070175439,0.17965367965367965,47.719688109161794,57.14935064935065,0.3321637426900585,0.21333333333333335
1,ALAMANCE,064,GRAHAM 4,064,064,Democrat,4686,1336,0.16325224071702946,0.4393712574850299,0.6705078958600086,0.38997005988023953,0.32949210413999147,0.6100299401197605,52.030943235168586,53.26646706586826,0.3544600938967136,0.31755102040816324
1,ALAMANCE,064,GRAHAM 4,064,064,Republican,4686,1657,0.16325224071702946,0.011466505733252867,0.6705078958600086,0.9016294508147255,0.32949210413999147,0.09837054918527459,52.030943235168586,56.344598672299334,0.3544600938967136,0.24641638225255974
1,ALAMANCE,06E,EAST GRAHAM,06E,06E,Democrat,2343,881,0.27571489543320526,0.5607264472190693,0.5676483141271874,0.3076049943246311,0.43235168587281264,0.6923950056753689,49.35595390524968,50.48694665153235,0.35638070849338455,0.2251655629139073
1,ALAMANCE,06E,EAST GRAHAM,06E,06E,Republican,2343,609,0.27571489543320526,0.021346469622331693,0.5676483141271874,0.8899835796387521,0.43235168587281264,0.11001642036124795,49.35595390524968,56.4055829228243,0.35638070849338455,0.23478260869565218
1,ALAMANCE,06N,NORTH GRAHAM,06N,06N,Democrat,2433,1176,0.39128647759967117,0.6130952380952381,0.385121249486231,0.2108843537414966,0.6148787505137691,0.7891156462585034,47.76366625565146,49.480442176870746,0.33949856144677354,0.17921440261865793
1,ALAMANCE,06N,NORTH GRAHAM,06N,06N,Republican,2433,413,0.39128647759967117,0.05811138014527845,0.385121249486231,0.8038740920096852,0.6148787505137691,0.19612590799031476,47.76366625565146,55.93462469733656,0.33949856144677354,0.2275132275132275
1,ALAMANCE,06S,SOUTH GRAHAM,06S,06S,Democrat,3376,1061,0.2334123222748815,0.5155513666352498,0.6347748815165877,0.3609802073515551,0.3652251184834123,0.6390197926484449,49.937203791469194,51.6559849198869,0.36492890995260663,0.26692836113837093
1,ALAMANCE,06S,SOUTH GRAHAM,06S,06S,Republican,3376,1061,0.2334123222748815,0.020735155513666354,0.6347748815165877,0.9057492931196984,0.3652251184834123,0.0942507068803016,49.937203791469194,54.47879359095193,0.36492890995260663,0.2457627118644068
1,ALAMANCE,06W,WEST GRAHAM,06W,06W,Democrat,1116,449,0.2974910394265233,0.5434298440979956,0.49372759856630827,0.25389755011135856,0.5062724014336918,0.7461024498886414,49.200716845878134,48.5924276169265,0.3673835125448029,0.2210065645514223
1,ALAMANCE,06W,WEST GRAHAM,06W,06W,Republican,1116,248,0.2974910394265233,0.012096774193548387,0.49372759856630827,0.8669354838709677,0.5062724014336918,0.13306451612903225,49.200716845878134,55.84274193548387,0.3673835125448029,0.2600896860986547
1,ALAMANCE,07,ALBRIGHT,07,07,Democrat,3283,578,0.05025890953396284,0.23183391003460208,0.8580566554980201,0.6608996539792388,0.1419433445019799,0.3391003460207612,51.140724946695094,55.50692041522491,0.32653061224489793,0.25442834138486314
1,ALAMANCE,07,ALBRIGHT,07,07,Republican,3283,1619,0.05025890953396284,0.0030883261272390363,0.8580566554980201,0.9419394688079061,0.1419433445019799,0.05806053119209389,51.140724946695094,52.48486720197653,0.32653061224489793,0.2748414376321353
1,ALAMANCE,08N,NORTH NEWLIN,08N,08N,Democrat,2927,751,0.07242910830201571,0.21304926764314247,0.791595490263068,0.6045272969374168,0.208404509736932,0.3954727030625832,50.19610522719508,53.894806924101196,0.3512128459173215,0.3730366492146597
1,ALAMANCE,08N,NORTH NEWLIN,08N,08N,Republican,2927,1126,0.07242910830201571,0.007104795737122558,0.791595490263068,0.9218472468916519,0.208404509736932,0.07815275310834814,50.19610522719508,51.7797513321492,0.3512128459173215,0.2756598240469208
1,ALAMANCE,08S,SOUTH NEWLIN,08S,08S,Democrat,1581,312,0.05313092979127135,0.16987179487179488,0.8399746995572422,0.6826923076923077,0.16002530044275776,0.3173076923076923,51.41745730550284,56.42948717948718,0.3390259329538267,0.3880597014925373
1,ALAMANCE,08S,SOUTH NEWLIN,08S,08S,Republican,1581,724,0.05313092979127135,0.006906077348066298,0.8399746995572422,0.9281767955801105,0.16002530044275776,0.0718232044198895,51.41745730550284,52.476519337016576,0.3390259329538267,0.2828282828282828
1,ALAMANCE,09N,NORTH THOMPSON,09N,09N,Democrat,2562,825,0.21311475409836064,0.503030303030303,0.650663544106167,0.3793939393939394,0.34933645589383294,0.6206060606060606,51.30757220921156,54.050909090909094,0.3430913348946136,0.30888575458392104
1,ALAMANCE,09N,NORTH THOMPSON,09N,09N,Republican,2562,843,0.21311475409836064,0.017793594306049824,0.650663544106167,0.8683274021352313,0.34933645589383294,0.13167259786476868,51.30757220921156,53.19335705812574,0.3430913348946136,0.3222811671087533
1,ALAMANCE,09S,SOUTH THOMPSON,09S,09S,Democrat,4902,1392,0.11260709914320685,0.3117816091954023,0.7378620971032231,0.5179597701149425,0.26213790289677685,0.48204022988505746,49.986740106079154,52.58692528735632,0.36107711138310894,0.3031640912435614
1,ALAMANCE,09S,SOUTH THOMPSON,09S,09S,Republican,4902,1695,0.11260709914320685,0.005309734513274336,0.7378620971032231,0.8997050147492626,0.26213790289677685,0.10029498525073746,49.986740106079154,52.09675516224189,0.36107711138310894,0.24795081967213115
1,ALAMANCE,103,MELVILLE 3,103,103,Democrat,3675,995,0.15510204081632653,0.39899497487437185,0.6938775510204082,0.43316582914572865,0.30612244897959184,0.5668341708542713,50.0269387755102,51.004020100502515,0.374421768707483,0.28606658446362515
1,ALAMANCE,103,MELVILLE 3,103,103,Republican,3675,1279,0.15510204081632653,0.011727912431587178,0.6938775510204082,0.9030492572322126,0.30612244897959184,0.09695074276778734,50.0269387755102,54.27599687255668,0.374421768707483,0.2080772607550483
1,ALAMANCE,104,MELVILLE 4,10S,10S,Democrat,2242,853,0.2564674397859054,0.492379835873388,0.572256913470116,0.36107854630715125,0.427743086529884,0.6389214536928488,48.067796610169495,50.74560375146542,0.3951828724353256,NA
1,ALAMANCE,104,MELVILLE 4,10S,10S,Republican,2242,483,0.2564674397859054,0.020703933747412008,0.572256913470116,0.8633540372670807,0.427743086529884,0.13664596273291926,48.067796610169495,51.857142857142854,0.3951828724353256,NA
1,ALAMANCE,10N,NORTH MELVILLE,10N,10N,Democrat,3629,1047,0.13612565445026178,0.35721107927411655,0.7305042711490769,0.5138490926456543,0.2694957288509231,0.48615090735434574,51.387985670983745,54.15377268385864,0.3725544227059796,0.34398496240601506
1,ALAMANCE,10N,NORTH MELVILLE,10N,10N,Republican,3629,1209,0.13612565445026178,0.011579818031430935,0.7305042711490769,0.9098428453267163,0.2694957288509231,0.09015715467328371,51.387985670983745,54.67245657568238,0.3725544227059796,0.21779661016949153
1,ALAMANCE,10S1,SOUTH MELVILLE,10S,10S,Democrat,6169,2257,0.2723293888798833,0.5338945502879929,0.5851839844383206,0.33540097474523706,0.41481601556167935,0.664599025254763,48.02917814880856,49.25520602569783,0.3741287080564111,NA
1,ALAMANCE,10S1,SOUTH MELVILLE,10S,10S,Republican,6169,1563,0.2723293888798833,0.023032629558541268,0.5851839844383206,0.8784388995521433,0.41481601556167935,0.12156110044785669,48.02917814880856,52.134996801023675,0.3741287080564111,NA
1,ALAMANCE,11,PLEASANT GROVE,11,11,Democrat,3534,1414,0.34210526315789475,0.7086280056577087,0.5396151669496322,0.18882602545968882,0.46038483305036787,0.8111739745403111,50.788624787775895,54.997171145685996,0.2982456140350877,0.2248438584316447
1,ALAMANCE,11,PLEASANT GROVE,11,11,Republican,3534,1048,0.34210526315789475,0.02767175572519084,0.5396151669496322,0.892175572519084,0.46038483305036787,0.10782442748091603,50.788624787775895,51.55057251908397,0.2982456140350877,0.19623971797884843
1,ALAMANCE,1210,BURLINGTON 10,1210,1210,Democrat,1991,787,0.3329984932194877,0.6149936467598475,0.5158211953792065,0.24904701397712833,0.48417880462079355,0.7509529860228716,48.22601707684581,47.95552731893265,0.3415369161225515,0.25063291139240507
1,ALAMANCE,1210,BURLINGTON 10,1210,1210,Republican,1991,500,0.3329984932194877,0.02,0.5158211953792065,0.896,0.48417880462079355,0.104,48.22601707684581,56.918,0.3415369161225515,0.26695842450765866
1,ALAMANCE,124,BURLINGTON 4,124,124,Democrat,1782,612,0.1739618406285073,0.39215686274509803,0.6952861952861953,0.4820261437908497,0.3047138047138047,0.5179738562091504,51.68967452300786,53.638888888888886,0.35970819304152635,0.3358547655068079
1,ALAMANCE,124,BURLINGTON 4,124,124,Republican,1782,514,0.1739618406285073,0.009727626459143969,0.6952861952861953,0.9221789883268483,0.3047138047138047,0.07782101167315175,51.68967452300786,55.28793774319066,0.35970819304152635,0.2797494780793319
1,ALAMANCE,125,BURLINGTON 5,125,125,Democrat,1980,592,0.1388888888888889,0.3310810810810811,0.7232323232323232,0.5456081081081081,0.2767676767676768,0.4543918918918919,56.9020202020202,59.057432432432435,0.3611111111111111,0.32653061224489793
1,ALAMANCE,125,BURLINGTON 5,125,125,Republican,1980,662,0.1388888888888889,0.0075528700906344415,0.7232323232323232,0.9214501510574018,0.2767676767676768,0.07854984894259819,56.9020202020202,62.49546827794562,0.3611111111111111,0.3257918552036199
1,ALAMANCE,126,BURLINGTON 6,126,126,Democrat,1754,449,0.04732041049030787,0.12694877505567928,0.8740022805017104,0.7906458797327395,0.1259977194982896,0.20935412026726058,58.47263397947548,62.636971046770604,0.34777651083238315,0.5059523809523809
1,ALAMANCE,126,BURLINGTON 6,126,126,Republican,1754,689,0.04732041049030787,0.001451378809869376,0.8740022805017104,0.9593613933236574,0.1259977194982896,0.040638606676342524,58.47263397947548,60.11175616835994,0.34777651083238315,0.3442622950819672
1,ALAMANCE,127,BURLINGTON 7,127,127,Democrat,4244,2262,0.5070688030160226,0.7559681697612732,0.30442978322337416,0.11715296198054818,0.6955702167766258,0.8828470380194519,47.103911404335534,50.794871794871796,0.3018378887841659,0.22955032119914348
1,ALAMANCE,127,BURLINGTON 7,127,127,Republican,4244,666,0.5070688030160226,0.08408408408408409,0.30442978322337416,0.7597597597597597,0.6955702167766258,0.24024024024024024,47.103911404335534,48.614114114114116,0.3018378887841659,0.19144981412639406
1,ALAMANCE,128,BURLINGTON 8,128,128,Democrat,1991,965,0.43997990959316924,0.6476683937823834,0.3656454043194375,0.18031088082901556,0.6343545956805625,0.8196891191709844,48.84630838774485,51.29637305699482,0.3415369161225515,0.188212927756654
1,ALAMANCE,128,BURLINGTON 8,128,128,Republican,1991,338,0.43997990959316924,0.10059171597633136,0.3656454043194375,0.7692307692307693,0.6343545956805625,0.23076923076923078,48.84630838774485,55.69822485207101,0.3415369161225515,0.14556962025316456
1,ALAMANCE,129,BURLINGTON 9,129,129,Democrat,1727,456,0.13781123335263462,0.41228070175438597,0.7417486971627099,0.47368421052631576,0.2582513028372901,0.5263157894736842,53.70990156340475,53.91228070175438,0.32020845396641573,0.3333333333333333
1,ALAMANCE,129,BURLINGTON 9,129,129,Republican,1727,704,0.13781123335263462,0.011363636363636364,0.7417486971627099,0.9090909090909091,0.2582513028372901,0.09090909090909091,53.70990156340475,57.44886363636363,0.32020845396641573,0.2635542168674699
1,ALAMANCE,12E,EAST BURLINGTON,12E,12E,Democrat,1608,762,0.37002487562189057,0.5774278215223098,0.3762437810945274,0.20078740157480315,0.6237562189054726,0.7992125984251969,47.28793532338308,49.43700787401575,0.34888059701492535,0.18089171974522292
1,ALAMANCE,12E,EAST BURLINGTON,12E,12E,Republican,1608,272,0.37002487562189057,0.025735294117647058,0.3762437810945274,0.8051470588235294,0.6237562189054726,0.1948529411764706,47.28793532338308,55.779411764705884,0.34888059701492535,0.18007662835249041
1,ALAMANCE,12N,NORTH BURLINGTON,12N,12N,Democrat,3288,2089,0.5964111922141119,0.7745332695069411,0.19525547445255476,0.07467687888942078,0.8047445255474452,0.9253231211105792,49.972627737226276,52.99521302058401,0.2712895377128954,0.23537477148080438
1,ALAMANCE,12N,NORTH BURLINGTON,12N,12N,Republican,3288,295,0.5964111922141119,0.09491525423728814,0.19525547445255476,0.7661016949152543,0.8047445255474452,0.23389830508474577,49.972627737226276,55.76949152542373,0.2712895377128954,0.13186813186813187
1,ALAMANCE,12S,SOUTH BURLINGTON,12S,12S,Democrat,1252,575,0.38338658146964855,0.6104347826086957,0.3490415335463259,0.16695652173913045,0.6509584664536742,0.8330434782608696,45.48482428115016,47.9704347826087,0.36661341853035145,0.19682539682539682
1,ALAMANCE,12S,SOUTH BURLINGTON,12S,12S,Republican,1252,213,0.38338658146964855,0.07511737089201878,0.3490415335463259,0.7793427230046949,0.6509584664536742,0.22065727699530516,45.48482428115016,51.647887323943664,0.36661341853035145,0.23404255319148937
1,ALAMANCE,12W,WEST BURLINGTON,12W,12W,Democrat,1996,755,0.14879759519038077,0.2900662251655629,0.7224448897795591,0.5589403973509933,0.2775551102204409,0.4410596026490066,52.53356713426854,53.64370860927152,0.35070140280561124,0.45874125874125876
1,ALAMANCE,12W,WEST BURLINGTON,12W,12W,Republican,1996,523,0.14879759519038077,0.017208413001912046,0.7224448897795591,0.9292543021032504,0.2775551102204409,0.07074569789674952,52.53356713426854,58.34034416826004,0.35070140280561124,0.3025830258302583
1,ALAMANCE,13,HAW RIVER,13,13,Democrat,3770,1552,0.3169761273209549,0.615979381443299,0.5106100795755968,0.2338917525773196,0.48938992042440316,0.7661082474226805,49.789124668435015,53.38659793814433,0.32360742705570295,0.2530744336569579
1,ALAMANCE,13,HAW RIVER,13,13,Republican,3770,974,0.3169761273209549,0.028747433264887063,0.5106100795755968,0.8860369609856262,0.48938992042440316,0.11396303901437371,49.789124668435015,52.70636550308008,0.32360742705570295,0.22968197879858657
2,ALEXANDER,,,,,Democrat,3470,1053,0.048703170028818445,0.13580246913580246,0.9132564841498559,0.8385565052231719,0.08674351585014409,0.16144349477682812,71.61757925072047,75.8338081671415,0.25100864553314123,NA
2,ALEXANDER,,,,,Republican,3470,1538,0.048703170028818445,0.0039011703511053317,0.9132564841498559,0.9694408322496749,0.08674351585014409,0.0305591677503251,71.61757925072047,72.87646293888166,0.25100864553314123,NA
2,ALEXANDER,B1,BETHLEHEM #1,B1,B1,Democrat,2975,378,0.012436974789915966,0.037037037037037035,0.893781512605042,0.8624338624338624,0.10621848739495798,0.13756613756613756,53.82689075630252,58.5,0.34756302521008403,0.2967289719626168
2,ALEXANDER,B1,BETHLEHEM #1,B1,B1,Republican,2975,1549,0.012436974789915966,6.455777921239509e-4,0.893781512605042,0.9289864428663654,0.10621848739495798,0.07101355713363461,53.82689075630252,55.571336346029696,0.34756302521008403,0.29614325068870523
2,ALEXANDER,B2,BETHLEHEM #2,B2,B2,Democrat,3508,446,0.014823261117445839,0.0515695067264574,0.8942417331812998,0.8587443946188341,0.10575826681870011,0.1412556053811659,52.83095781071836,57.997757847533634,0.35290763968072975,0.3249551166965889
2,ALEXANDER,B2,BETHLEHEM #2,B2,B2,Republican,3508,1795,0.014823261117445839,0.002785515320334262,0.8942417331812998,0.9259052924791087,0.10575826681870011,0.07409470752089137,52.83095781071836,54.81782729805014,0.35290763968072975,0.26580035440047256
2,ALEXANDER,E,ELLENDALE,E,E,Democrat,2332,415,0.0330188679245283,0.13253012048192772,0.9030874785591767,0.8265060240963855,0.09691252144082332,0.17349397590361446,52.95240137221269,61.42168674698795,0.338336192109777,0.2523540489642185
2,ALEXANDER,E,ELLENDALE,E,E,Republican,2332,1118,0.0330188679245283,8.944543828264759e-4,0.9030874785591767,0.9418604651162791,0.09691252144082332,0.05813953488372093,52.95240137221269,53.353309481216456,0.338336192109777,0.24497991967871485
2,ALEXANDER,G1G2,GWALTNEY #1 #2,G1,G1,Democrat,711,80,0,0,0.9423347398030942,1,0.057665260196905765,0,50.64416315049226,62.9,0.32208157524613223,0.23556581986143188
2,ALEXANDER,G1G2,GWALTNEY #1 #2,G1,G1,Republican,711,400,0,0,0.9423347398030942,0.9425,0.057665260196905765,0.0575,50.64416315049226,48.745,0.32208157524613223,0.33076923076923076
2,ALEXANDER,G1G2,GWALTNEY #1 #2,G2,G2,Democrat,867,214,0.04498269896193772,0.14018691588785046,0.8927335640138409,0.8037383177570093,0.10726643598615918,0.19626168224299065,53.17993079584775,65.04205607476635,0.3102652825836217,0.23556581986143188
2,ALEXANDER,G1G2,GWALTNEY #1 #2,G2,G2,Republican,867,383,0.04498269896193772,0.0026109660574412533,0.8927335640138409,0.9477806788511749,0.10726643598615918,0.05221932114882506,53.17993079584775,51.04960835509139,0.3102652825836217,0.33076923076923076
2,ALEXANDER,LRSL,LITTLE RIVER AND SUGAR LOAF,L,L,Democrat,1069,186,0.0411599625818522,0.1827956989247312,0.8961646398503275,0.7473118279569892,0.1038353601496726,0.25268817204301075,52.220767072029936,61.11290322580645,0.3470533208606174,0.21794871794871795
2,ALEXANDER,LRSL,LITTLE RIVER AND SUGAR LOAF,L,L,Republican,1069,510,0.0411599625818522,0.00196078431372549,0.8961646398503275,0.9588235294117647,0.1038353601496726,0.041176470588235294,52.220767072029936,51.794117647058826,0.3470533208606174,0.3702857142857143
2,ALEXANDER,LRSL,LITTLE RIVER AND SUGAR LOAF,SL,SL,Democrat,780,107,0.0038461538461538464,0.018691588785046728,0.941025641025641,0.9626168224299065,0.05897435897435897,0.037383177570093455,53.01538461538462,60.09345794392523,0.3076923076923077,0.21794871794871795
2,ALEXANDER,LRSL,LITTLE RIVER AND SUGAR LOAF,SL,SL,Republican,780,430,0.0038461538461538464,0,0.941025641025641,0.9488372093023256,0.05897435897435897,0.05116279069767442,53.01538461538462,54.00697674418605,0.3076923076923077,0.3702857142857143
2,ALEXANDER,M,MILLERS,M,M,Democrat,1762,317,0.05959137343927355,0.2302839116719243,0.8314415437003405,0.6498422712933754,0.1685584562996595,0.3501577287066246,50.0539160045403,58.95268138801262,0.36719636776390463,0.27411167512690354
2,ALEXANDER,M,MILLERS,M,M,Republican,1762,787,0.05959137343927355,0.0025412960609911056,0.8314415437003405,0.928843710292249,0.1685584562996595,0.07115628970775095,50.0539160045403,51.710292249047015,0.36719636776390463,0.30289855072463767
2,ALEXANDER,S1S2,SHARPES #1 #2,S1,S1,Democrat,1917,310,0.028690662493479395,0.11612903225806452,0.8680229525299947,0.7838709677419354,0.13197704747000522,0.2161290322580645,51.54564423578508,59.329032258064515,0.3557642149191445,0.16981132075471697
2,ALEXANDER,S1S2,SHARPES #1 #2,S1,S1,Republican,1917,915,0.028690662493479395,0.001092896174863388,0.8680229525299947,0.921311475409836,0.13197704747000522,0.07868852459016394,51.54564423578508,52.500546448087434,0.3557642149191445,0.2154280338664158
2,ALEXANDER,S1S2,SHARPES #1 #2,S2,S2,Democrat,800,178,0.0475,0.15168539325842698,0.86125,0.7921348314606742,0.13875,0.20786516853932585,49.78,60.28089887640449,0.35125,0.16981132075471697
2,ALEXANDER,S1S2,SHARPES #1 #2,S2,S2,Republican,800,338,0.0475,0.0029585798816568047,0.86125,0.9230769230769231,0.13875,0.07692307692307693,49.78,49.25739644970414,0.35125,0.2154280338664158
2,ALEXANDER,T1T4T5,TAYLORSVILLE #1 #4 #5,T1,T1,Democrat,1450,197,0.02620689655172414,0.07614213197969544,0.8813793103448276,0.8426395939086294,0.11862068965517242,0.15736040609137056,50.51448275862069,55.89340101522843,0.37724137931034485,0.20921544209215442
2,ALEXANDER,T1T4T5,TAYLORSVILLE #1 #4 #5,T1,T1,Republican,1450,699,0.02620689655172414,0.002861230329041488,0.8813793103448276,0.9256080114449213,0.11862068965517242,0.07439198855507868,50.51448275862069,52.13161659513591,0.37724137931034485,0.21916971916971917
2,ALEXANDER,T1T4T5,TAYLORSVILLE #1 #4 #5,T4,T4,Democrat,1583,344,0.11307643714466203,0.3633720930232558,0.8066961465571699,0.5552325581395349,0.19330385344283008,0.44476744186046513,52.28806064434618,58.13662790697674,0.35186355022109916,0.20921544209215442
2,ALEXANDER,T1T4T5,TAYLORSVILLE #1 #4 #5,T4,T4,Republican,1583,671,0.11307643714466203,0.011922503725782414,0.8066961465571699,0.9180327868852459,0.19330385344283008,0.08196721311475409,52.28806064434618,53.049180327868854,0.35186355022109916,0.21916971916971917
2,ALEXANDER,T1T4T5,TAYLORSVILLE #1 #4 #5,T5,T5,Democrat,892,132,0.053811659192825115,0.25757575757575757,0.8632286995515696,0.6515151515151515,0.1367713004484305,0.3484848484848485,50.67152466367713,56.46969696969697,0.3251121076233184,0.20921544209215442
2,ALEXANDER,T1T4T5,TAYLORSVILLE #1 #4 #5,T5,T5,Republican,892,463,0.053811659192825115,0.0021598272138228943,0.8632286995515696,0.9244060475161987,0.1367713004484305,0.0755939524838013,50.67152466367713,52.360691144708426,0.3251121076233184,0.21916971916971917
2,ALEXANDER,T2T3,TAYLORSVILLE #2 #3,T2,T2,Democrat,1558,367,0.12323491655969192,0.40599455040871935,0.7766367137355584,0.4986376021798365,0.2233632862644416,0.5013623978201635,50.73427471116816,57.36784741144414,0.3356867779204108,0.17335058214747737
